0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 
0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 
-0.9887375199E-05 0.1472627087E-07 0.2336788202E-04 -0.2391218186E-04 -0.1969488105E-02 
0.3391546488E-03 -0.1345518399E-05 -0.1944012183E-05 0.2226990000E-04 -0.4855061416E-02 
-0.4706325999E-03 -0.1248663750E-06 -0.2498886606E-03 0.4930458381E-03 -0.2806255594E-02 
0.3114685242E-03 0.2043138957E-03 -0.4086087865E-03 0.3846664331E-03 -0.5540072452E-02 
-0.6042535824E-04 -0.1243377170E-06 0.3405418283E-05 0.3129696051E-04 -0.4321840126E-02 
0.7051381399E-03 -0.8269817954E-05 -0.5349888852E-06 0.1630572297E-04 -0.8244792931E-02 
-0.2421653153E-04 -0.4035845080E-07 0.2169284562E-04 -0.3796965075E-05 -0.3849397413E-02 
0.5342289223E-03 -0.1336360310E-04 0.3670506658E-05 0.1335944307E-04 -0.7778419647E-02 
-0.1860658449E-04 -0.3722774622E-07 0.1141099619E-04 0.3888359572E-06 -0.3761274973E-02 
0.4830402031E-03 -0.7424524028E-05 -0.1218213697E-05 0.1256234009E-04 -0.7502435707E-02 
-0.4070329669E-04 -0.6896009097E-07 0.2351787225E-04 0.5584164228E-05 -0.7571228780E-02 
0.9730410529E-03 -0.1866679850E-04 -0.1297095082E-05 0.2467414924E-04 -0.1482816692E-01 
-0.1272313239E-04 -0.5306139172E-07 0.2278679312E-04 -0.1563082697E-04 -0.7616509683E-02 
0.9631573339E-03 -0.2044160465E-04 0.1730567783E-04 0.2892061048E-05 -0.1480868738E-01 
-0.4027958312E-05 -0.1299391812E-06 -0.1480104629E-05 -0.6595869309E-06 -0.7619749289E-02 
0.9332987247E-03 -0.1130037435E-04 0.1361796694E-04 -0.3472419166E-05 -0.1516566519E-01 
0.1845753286E-04 -0.1158661007E-06 0.4323650137E-04 -0.5735683590E-04 -0.1550320908E-01 
0.1837763935E-02 -0.3710379315E-04 0.4593554695E-04 -0.1642828829E-04 -0.3013183549E-01 
0.2080233025E-04 -0.3651977920E-06 -0.4477152800E-06 -0.2199558003E-04 -0.2376687713E-01 
0.2654091688E-02 -0.7485179140E-05 0.2159530231E-04 -0.1981703645E-04 -0.4568795115E-01 
0.6109123206E-04 -0.6671342589E-06 0.5524260632E-04 -0.1082598174E-03 -0.4155709967E-01 
0.4549327772E-02 -0.4935853212E-04 0.9290564776E-04 -0.5729588884E-04 -0.7788040489E-01 
0.2095917807E-04 -0.7870224294E-06 0.2581419494E-05 -0.1936832268E-04 -0.4305099696E-01 
0.4615359474E-02 -0.6997739092E-05 0.1363847059E-04 -0.1061701460E-04 -0.7999414951E-01 
-0.1137081199E-05 -0.6548936540E-06 -0.3842171645E-04 0.3602618017E-04 -0.4429430887E-01 
0.4461074248E-02 -0.1079556841E-04 0.3696992644E-04 -0.2719873191E-04 -0.8182058483E-01 
-0.5953016284E-06 -0.8033957215E-06 0.2247425255E-04 -0.3024799116E-04 -0.4124927521E-01 
0.2821424743E-02 -0.7936898328E-04 0.1442262146E-03 -0.6607190880E-04 -0.8308833838E-01 
0.1465409645E-02 -0.5348945706E-05 0.6195656606E-03 -0.1545385458E-02 -0.1997097582 
0.1478306949E-01 -0.3845371830E-03 0.9799763793E-03 -0.7046398241E-03 -0.3501796126 
0.1102586320E-03 -0.2534909299E-05 -0.1991864156E-04 0.1122162575E-03 -0.1073360443 
0.2471778309E-02 0.1828686800E-04 -0.7897640899E-04 0.6117995508E-04 -0.1845788211 
0.5190364318E-03 -0.4217536116E-05 0.2974184463E-03 -0.4931229632E-03 -0.1133112386 
-0.5086209276E-03 -0.2504468430E-03 0.4682061262E-03 -0.3536797303E-03 -0.1903631836 
0.4572678008E-03 -0.4433885351E-05 0.5564494131E-05 0.3140445915E-04 -0.1966761798 
-0.1111854217E-02 -0.2693744318E-04 -0.8690396498E-04 -0.7774219557E-04 -0.3048539758 
0.3364802105E-03 -0.5876960131E-05 0.2574051323E-03 -0.2232320730E-04 -0.2240890712 
-0.6007396150E-03 -0.1774341799E-03 -0.4881691711E-03 0.3555119911E-03 -0.3256063163 
0.1649884856E-02 0.1044505666E-05 0.3276306670E-03 -0.9518753504E-03 -0.2422380000 
0.1160492320E-04 -0.4551449092E-03 0.4637285601E-03 -0.9777549421E-03 -0.3348794878 
0.1175668091E-02 0.1855464325E-04 -0.8529456099E-03 0.3269471927E-03 -0.3842279017 
0.1428816933E-01 -0.1987758333E-04 -0.3287469735E-03 -0.7533002063E-03 -0.5078559518 
0.1276522409E-02 -0.6909480362E-05 0.3924293560E-03 -0.8958717226E-03 -0.2213452309 
-0.4112513270E-02 -0.2071587136E-02 0.1250806497E-02 -0.7964348770E-03 -0.4066249132 
0.6755600683E-02 0.6516871508E-05 0.1040165965E-01 -0.1514527481E-01 -1.083726048 
0.1300081313 -0.1047875546E-01 0.1159642916E-01 -0.8063594811E-02 -1.524828315 
-0.1019423013E-02 0.3144404036E-04 0.2322490094E-02 -0.3951773513E-02 -1.042195559 
