  5  1  3  4  9 12
  5  1  5  9 10 13
  5  3  4  6 11 13
  5  3  4  5 11 14
  5  1  6  9 11 14
  5  3  5  6  9 14
  5  4  5  6  8 11
  5  2  3  4  5  6
  5  3  5  6 10 12
  5  8 10 12 14 15
  5  1  3  7  8 15
  5  5  6  9 12 15
  5  1  3  4  9 10
  5  1  3  9 10 11
  5  1  2  3  4 13
  5  3  4  5 11 14
  5  3  4  5 13 14
  5  3  4 11 13 14
