   1  0.680750688764E-01 -0.239580817748E-03  0.149037194634E-05 -0.350238441034E+04  0.155509568994E-03  0.723600227242E+02
   2  0.484094731468E-01 -0.134064733096E-03  0.595249678756E-06  0.184085094879E+03  0.460039260001E-03 -0.938564952159E+01
   3 -0.311315976801E-01  0.316492326563E-03  0.278056610347E-06 -0.123786936827E+02 -0.177492287523E-03  0.106894277241E+01
   4 -0.303158068739E-01  0.356290678967E-03  0.766691636524E-07  0.304770462366E+00 -0.178288446206E-03  0.338778679582E+00
   5 -0.254736537690E-01  0.313802640603E-03  0.546569967799E-07 -0.483848853544E+00 -0.164151230876E-03  0.361576156575E+00
   6 -0.268485635199E-01  0.287442164182E-03  0.723814870278E-07 -0.358911260662E+01 -0.187303228248E-03  0.767059542004E+00
   7 -0.290885259188E-01  0.308185507210E-03 -0.399235475962E-07 -0.312790373664E+01 -0.177335417784E-03  0.714031435334E+00
   8 -0.258645751766E-01  0.337918373930E-03 -0.176742017130E-06 -0.110196674922E+01 -0.156867809571E-03  0.352959237747E+00
   9 -0.127231868860E-01  0.273634321584E-03 -0.688423280386E-07 -0.212218319777E+00 -0.160920785725E-03  0.168442295455E+00
  10 -0.252056341336E-02  0.200366965818E-03  0.542880967148E-07 -0.100370834258E+00 -0.161587604929E-03  0.132330761642E+00
  11  0.297490832860E-02  0.134594767583E-03  0.165404090139E-06 -0.418778774266E+00 -0.162798679107E-03  0.211161103055E+00
  12  0.535660921073E-02  0.850698246547E-04  0.241776354181E-06 -0.730859588786E+00 -0.160531428166E-03  0.300611951013E+00
  13  0.891254336936E-02  0.516175592813E-04  0.283446043328E-06 -0.589936794495E+00 -0.151769960245E-03  0.267875295086E+00
  14  0.124774808979E-01  0.358812959744E-04  0.280238210522E-06 -0.292357760514E+00 -0.135640923108E-03  0.170632566484E+00
  15  0.175369157686E-01  0.196679245546E-04  0.288227847369E-06 -0.173667209875E-01 -0.123997597275E-03  0.652510324730E-01
  16  0.197639086766E-01  0.482025780930E-05  0.296655836809E-06  0.642547353002E-01 -0.113700880584E-03  0.274876312544E-01
  17  0.223481473875E-01 -0.122423466986E-04  0.314728856798E-06  0.117636940436E+00 -0.106615275794E-03 -0.142550212453E-02
  18  0.223005685761E-01 -0.264443210476E-04  0.328612300038E-06  0.837495902808E-01 -0.984277816247E-04  0.800181810669E-02
  19  0.218878136016E-01 -0.416405334198E-04  0.344734787224E-06  0.395214353049E-01 -0.906224837273E-04  0.251075330253E-01
  20  0.213039228941E-01 -0.571750126339E-04  0.364760955746E-06 -0.126569575884E-01 -0.850577944432E-04  0.489346812845E-01
  21  0.196959018966E-01 -0.672636157249E-04  0.372015690533E-06 -0.628078271209E-01 -0.785484431151E-04  0.745912383213E-01
  22  0.181974956480E-01 -0.738952694163E-04  0.372683095585E-06 -0.937207408217E-01 -0.724629913404E-04  0.917613501626E-01
  23  0.167431622623E-01 -0.760492827961E-04  0.365368821720E-06 -0.109171456637E+00 -0.669439532882E-04  0.100989637773E+00
  24  0.158226572729E-01 -0.761116817075E-04  0.353574855250E-06 -0.107774849154E+00 -0.611393072050E-04  0.998183075957E-01
  25  0.165309472240E-01 -0.767886175843E-04  0.344914830132E-06 -0.785675883809E-01 -0.560999339184E-04  0.807490558839E-01
  26  0.174982064618E-01 -0.790968799913E-04  0.339208520166E-06 -0.532717259811E-01 -0.511664705009E-04  0.630506448750E-01
  27  0.186039096071E-01 -0.825476398678E-04  0.336193025792E-06 -0.337523668709E-01 -0.469335341093E-04  0.482713517129E-01
  28  0.198553685505E-01 -0.867101223299E-04  0.335472777920E-06 -0.185368686253E-01 -0.436493557561E-04  0.357596711548E-01
