   1  0.547480568437E-01  0.227850621193E-04  0.131851498452E-05 -0.323741084708E+04 -0.224964532970E-03  0.674297076009E+02
   2  0.555389454595E-01 -0.181859357290E-03  0.787008192952E-06  0.189332855638E+03  0.364807322131E-03 -0.927206455875E+01
   3 -0.144807995846E-01  0.162319509755E-03  0.633812648873E-06 -0.122325468054E+02 -0.213114716437E-03  0.118281870132E+01
   4 -0.188685161524E-01  0.243106503307E-03  0.341498463088E-06 -0.246119083760E+00 -0.208685657716E-03  0.476376780735E+00
   5 -0.198360453943E-01  0.248873592019E-03  0.212919096558E-06 -0.113308807148E+01 -0.188764184008E-03  0.488831516248E+00
   6 -0.258753134455E-01  0.264368147847E-03  0.135126737619E-06 -0.397039091488E+01 -0.204721944624E-03  0.848841920058E+00
   7 -0.307439670284E-01  0.309798687554E-03 -0.357895378483E-07 -0.331184144992E+01 -0.188839252648E-03  0.759429966711E+00
   8 -0.290276353027E-01  0.352038911974E-03 -0.202821194550E-06 -0.123546244543E+01 -0.164756686690E-03  0.387091792357E+00
   9 -0.171678382831E-01  0.298760512276E-03 -0.121045972496E-06 -0.303333125468E+00 -0.166038520207E-03  0.192833397050E+00
  10 -0.807142217552E-02  0.234735193917E-03 -0.197492803722E-07 -0.165647092304E+00 -0.164483227211E-03  0.150489191393E+00
  11 -0.337248108023E-02  0.177139329794E-03  0.721965079635E-07 -0.445824148211E+00 -0.163872891550E-03  0.219345016094E+00
  12 -0.127923176252E-02  0.132755406065E-03  0.136409610703E-06 -0.718165035083E+00 -0.160297120419E-03  0.297198224752E+00
  13  0.215381234290E-02  0.101298323858E-03  0.173564652529E-06 -0.572907438885E+00 -0.151017487998E-03  0.262020412103E+00
  14  0.576377684009E-02  0.845399482029E-04  0.172886650587E-06 -0.287311541031E+00 -0.134915297492E-03  0.168216918173E+00
  15  0.106259329019E-01  0.682850226158E-04  0.181119393599E-06 -0.259888663004E-01 -0.123199579073E-03  0.679060124093E-01
  16  0.130034372715E-01  0.519111912840E-04  0.192966119943E-06  0.531644359572E-01 -0.112860291081E-03  0.312015987674E-01
  17  0.155540660650E-01  0.346750068356E-04  0.211415246500E-06  0.103924817855E+00 -0.105645744966E-03  0.356362303035E-02
  18  0.155320357467E-01  0.208372218716E-04  0.224794382557E-06  0.723358557279E-01 -0.975064458983E-04  0.122052121126E-01
  19  0.151717999301E-01  0.609562268537E-05  0.240276604695E-06  0.312178843446E-01 -0.897717147073E-04  0.280088768560E-01
  20  0.147304992447E-01 -0.938333835156E-05  0.260496818141E-06 -0.167489455944E-01 -0.842404139128E-04  0.498130792487E-01
  21  0.134055845675E-01 -0.203733152624E-04  0.270097178694E-06 -0.627939998861E-01 -0.778314706875E-04  0.732963865061E-01
