  5  1  4  6  7  9
  5  1  4  6  9 14  
  5  3  4  6 11 13
  5  1  5  9 11 12
  5  1  6  9 11 14
  5  3  5  6  9 14
  5  4  5  6  8 11
  5  2  3  5  6  7
  5  3  5  6  7 12
  5  2  4  7  8 15
  5  1  4  6 11 13
  5  2  5  6  9 15
  5  1  2  3  4  9
  5  1  2  3  4  9
  5  1  2  5  8 13
  5  3  4  5 10 11
  5  3  4  5 10 11
  5  2  3 11 12 13
