  5  3  4  6  9 15
  5  1  4  6  9 15
  5  6  8  9 12 15
  5  2  4  5  9 15
  5  6  8  9 12 15
  5  6  8  9 12 15
  5  4 10 12 13 15
  5  7 10 12 13 15
  5  7 10 12 13 15
  5  4  5 10 11 15
  5  2 10 11 13 14
  5  1  2  3 10 13
  5  3  6  9 12 15
  5  3  6  9 12 15
  5  1  3  8  9 15
  5  2  8 13 14 15
  5  2  8 12 13 15
  5  6  7  9 12 15
