  5  4  5 10 12 14
  5  4  6 11 13 14
  5  4  5  6  7 13
  5  4  6  9 10 12
  5  4  7  8  9 14
  5  1  5 10 12 14
  5  2  3  8  9 10
 -1  0  0  0  0  0
  5  2  3  4  7  9
  5  2  4 10 12 13
  5  1  2  5 11 13
 -1  0  0  0  0  0
  5  3  5 10 12 14
  5  1  6  7  8 11
  5  1  4  5  6 14
  5  2  4 10 13 14
  5  1  2  8  9 12
  5  3  4  5  6  8
